// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 0080021020
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Enabled, Position/Velocity Smoother Enabled, Continuous Zero Rotation Update Enabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter,SampleTimeFine,UTC_Nano,UTC_Year,UTC_Month,UTC_Day,UTC_Hour,UTC_Minute,UTC_Second,UTC_Valid,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw,Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U
51481,13219916,679321420,2020,11,10,7,38,43,0,-3.981669,-0.796688,9.425863,0.004452,0.007186,0.002638,0.292490,-0.371153,-66.903503,31.315199759,121.237890500,15.804186,2.785107,-3.514298,-0.002523
51482,13220016,689321420,2020,11,10,7,38,43,0,-3.500018,-0.863234,9.760942,-0.009334,-0.006653,0.002498,0.292476,-0.371305,-66.902023,31.315199455,121.237890777,15.804044,2.763597,-3.484906,-0.003962
51483,13220116,699321420,2020,11,10,7,38,43,0,-3.587852,-1.314438,9.818130,-0.004259,-0.002201,0.004924,0.287352,-0.371227,-66.899673,31.315199155,121.237891051,15.803820,2.738656,-3.458732,-0.004923
51484,13220216,709321420,2020,11,10,7,38,43,0,-3.910849,-1.429042,9.890923,0.015170,0.031473,-0.005150,0.289227,-0.362208,-66.900299,31.315198857,121.237891323,15.803626,2.710308,-3.431737,-0.004984
51485,13220316,719321420,2020,11,10,7,38,43,0,-4.231992,-1.088315,10.265602,0.014209,-0.004426,0.003298,0.298471,-0.349469,-66.898865,31.315198562,121.237891591,15.803434,2.682840,-3.399250,-0.001950
51486,13220416,729321420,2020,11,10,7,38,43,0,-4.132357,-0.759789,10.062571,0.015619,-0.019780,0.006134,0.308185,-0.361665,-66.895386,31.315198270,121.237891857,15.803265,2.657977,-3.366378,-0.000097
51487,13220516,739321420,2020,11,10,7,38,43,0,-3.897937,-0.716053,9.951453,0.014956,-0.007565,-0.009908,0.316132,-0.370157,-66.895111,31.315197980,121.237892120,15.803133,2.634007,-3.333896,0.001316
51488,13220616,749321420,2020,11,10,7,38,43,0,-3.971326,-0.939297,10.156857,-0.000238,0.001321,0.000673,0.318006,-0.365794,-66.894730,31.315197694,121.237892381,15.803034,2.611784,-3.302324,0.003973
51489,13220716,759321420,2020,11,10,7,38,43,0,-3.766474,-1.248031,10.165873,0.003501,-0.018105,-0.002427,0.318588,-0.370808,-66.894638,31.315197411,121.237892639,15.802987,2.585991,-3.272549,0.006992
51490,13220816,769321420,2020,11,10,7,38,43,0,-3.618201,-1.191996,9.812701,0.009818,-0.011329,-0.000122,0.324884,-0.380853,-66.894897,31.315197130,121.237892895,15.802942,2.560310,-3.245694,0.008594
51491,13220916,779321420,2020,11,10,7,38,43,0,-3.572823,-1.066226,9.578676,0.022972,-0.013913,0.000408,0.335721,-0.384868,-66.893822,31.315196852,121.237893147,15.802885,2.534863,-3.218028,0.006146
51492,13221016,789321420,2020,11,10,7,38,43,0,-3.165548,-0.582003,9.696007,0.013437,-0.009549,0.007183,0.347080,-0.393872,-66.889763,31.315196577,121.237893398,15.802795,2.514911,-3.192534,0.003839
51493,13221116,799321420,2020,11,10,7,38,43,0,-3.754027,-0.684921,9.576084,0.010871,0.019594,0.008670,0.351919,-0.388371,-66.884109,31.315196304,121.237893646,15.802734,2.494941,-3.164169,0.001248
51494,13221216,809321420,2020,11,10,7,38,43,0,-3.750139,-0.793564,9.764683,0.016252,-0.010473,-0.000343,0.358530,-0.385631,-66.880234,31.315196034,121.237893892,15.802611,2.472411,-3.133618,-0.000564
51495,13221316,819321420,2020,11,10,7,38,43,0,-3.365485,-0.905790,9.671097,-0.006427,-0.027728,0.008250,0.360049,-0.404656,-66.876762,31.315195766,121.237894136,15.802532,2.451882,-3.106747,-0.001350
51496,13221416,829321420,2020,11,10,7,38,43,0,-3.604416,-1.230931,9.736465,0.016183,0.005566,-0.004022,0.364040,-0.405849,-66.878189,31.315195501,121.237894377,15.802445,2.425904,-3.080081,-0.003271
51497,13221516,839321420,2020,11,10,7,38,43,0,-3.666658,-0.955494,9.892477,0.021275,-0.001086,-0.000994,0.374239,-0.403125,-66.878723,31.315195238,121.237894615,15.802286,2.401204,-3.052463,-0.003155
51498,13220619,749626420,2020,11,10,7,38,43,0,,,,,,,,,,,,,,,
51499,13220619,749626326,2020,11,10,7,38,43,0,,,,,,,,,,,,,,,
51500,13221616,849321326,2020,11,10,7,38,43,0,-3.883013,-0.793779,9.758856,0.020047,-0.027959,-0.000069,0.385878,-0.414046,-66.874634,31.315194979,121.237894851,15.802179,2.377759,-3.021944,-0.002919
51501,13221716,859321326,2020,11,10,7,38,43,0,-3.744221,-0.703723,9.835508,0.011934,0.001904,0.001016,0.393795,-0.420764,-66.869759,31.315194520,121.237895266,15.802040,2.339344,-2.968689,-0.004095
51502,13221816,869321326,2020,11,10,7,38,43,0,-4.257843,-0.819089,9.925291,-0.006571,0.019182,0.010630,0.395796,-0.410452,-66.862038,31.315194256,121.237895500,15.801963,2.317334,-2.936734,-0.003538
51503,13221916,879321326,2020,11,10,7,38,43,0,-4.016605,-1.121268,9.965717,0.004331,-0.021327,-0.009248,0.395800,-0.415191,-66.860298,31.315193995,121.237895731,15.801879,2.290788,-2.904865,-0.002427
51504,13222016,889321326,2020,11,10,7,38,43,0,-3.695791,-1.120231,9.842584,0.011852,-0.011598,-0.002921,0.400034,-0.425705,-66.860115,31.315193737,121.237895960,15.801817,2.265316,-2.877042,-0.002145
51505,13222116,899321326,2020,11,10,7,38,43,0,-3.640189,-0.772474,9.783236,0.013406,0.001081,0.006142,0.408490,-0.427410,-66.857971,31.315193481,121.237896185,15.801764,2.242566,-2.849126,-0.002432
51506,13222216,909321326,2020,11,10,7,38,43,0,-3.596302,-0.840189,9.669637,0.011752,-0.005071,-0.000003,0.413279,-0.426956,-66.853104,31.315193228,121.237896409,15.801701,2.219945,-2.821291,-0.003783
51507,13222316,919321326,2020,11,10,7,38,43,0,-3.453084,-0.475484,9.664637,0.004926,-0.011095,0.002102,0.420286,-0.431842,-66.849670,31.315192978,121.237896630,15.801591,2.200524,-2.793432,-0.005680
51508,13222416,929321326,2020,11,10,7,38,43,0,-3.378398,-0.674657,9.612839,0.002290,0.009885,0.004277,0.421421,-0.432544,-66.842949,31.315192731,121.237896849,15.801490,2.181431,-2.767298,-0.008015
51509,13222516,939321326,2020,11,10,7,38,43,0,-3.557912,-0.848296,9.710117,0.008800,-0.000097,-0.002930,0.421619,-0.425663,-66.839432,31.315192486,121.237897066,15.801358,2.159546,-2.740120,-0.010006
51510,13222616,949321326,2020,11,10,7,38,43,0,-3.261962,-0.710766,9.952298,-0.001118,-0.005047,-0.001547,0.424967,-0.427774,-66.839836,31.315192244,121.237897281,15.801249,2.139828,-2.714270,-0.009509
51511,13222716,959321326,2020,11,10,7,38,43,0,-3.641809,-0.835196,9.799189,0.006134,0.007374,0.000051,0.426573,-0.426417,-66.837517,31.315192004,121.237897494,15.801153,2.117931,-2.687853,-0.009677
51512,13222816,969321326,2020,11,10,7,38,43,0,-3.630359,-0.481018,10.114914,0.017979,-0.008713,-0.009009,0.433464,-0.424974,-66.837738,31.315191766,121.237897704,15.801042,2.096186,-2.658892,-0.008693
51513,13222916,979321326,2020,11,10,7,38,43,0,-3.525984,-0.817811,10.085681,-0.007139,-0.004733,0.005550,0.431498,-0.430696,-66.832321,31.315191532,121.237897912,15.800911,2.077329,-2.631272,-0.005137
51514,13223016,989321326,2020,11,10,7,38,43,0,-4.163484,-0.855118,9.987752,0.005504,0.008754,-0.000075,0.431783,-0.423481,-66.828873,31.315191300,121.237898118,15.800842,2.053347,-2.600276,-0.003781
51515,13223116,999321326,2020,11,10,7,38,43,0,-3.341015,-0.367531,10.027742,0.010829,-0.021584,0.000707,0.438567,-0.431579,-66.828453,31.315191071,121.237898321,15.800770,2.032954,-2.570820,-0.002009
51516,13223216,9321326,2020,11,10,7,38,44,0,-3.695486,-0.984524,9.789803,-0.006968,-0.002109,0.000634,0.433626,-0.435524,-66.824074,31.315190845,121.237898522,15.800746,2.012192,-2.543504,-0.001903
51517,13223316,19321326,2020,11,10,7,38,44,0,-3.689353,-0.839972,9.916247,-0.003827,0.015802,0.002531,0.431388,-0.428290,-66.824600,31.315190622,121.237898721,15.800685,1.989554,-2.514662,-0.001573
51518,13223416,29321326,2020,11,10,7,38,44,0,-3.790359,-0.618693,10.086820,-0.002664,-0.005208,0.009920,0.431679,-0.423706,-66.820259,31.315190401,121.237898918,15.800677,1.967729,-2.485417,0.000229
51519,13223516,39321326,2020,11,10,7,38,44,0,-3.655611,-0.722878,9.770907,0.006018,-0.015998,-0.002299,0.429376,-0.433673,-66.815117,31.315190184,121.237899112,15.800689,1.944660,-2.455886,-0.000001
51520,13223616,49321326,2020,11,10,7,38,44,0,-3.525148,-0.695390,9.839410,-0.010915,0.020096,0.009418,0.425282,-0.430054,-66.810181,31.315189969,121.237899303,15.800666,1.925505,-2.428511,0.000398
51521,13223716,59321326,2020,11,10,7,38,44,0,-4.004175,-0.993622,9.910614,-0.001955,0.015538,0.001241,0.418902,-0.414755,-66.802132,31.315189756,121.237899493,15.800647,1.901434,-2.398624,0.000455
51522,13223816,69321326,2020,11,10,7,38,44,0,-3.822123,-0.719360,9.973310,-0.011556,-0.011973,-0.000182,0.415434,-0.417562,-66.800468,31.315189547,121.237899680,15.800610,1.878958,-2.367949,0.001690
51523,13223916,79321326,2020,11,10,7,38,44,0,-3.664151,-0.821938,9.862176,-0.007382,0.001983,-0.005108,0.410524,-0.421036,-66.800255,31.315189340,121.237899865,15.800639,1.855949,-2.338844,0.001772
51524,13224016,89321326,2020,11,10,7,38,44,0,-3.818589,-0.933389,9.686032,-0.005634,0.002062,0.001319,0.406692,-0.419362,-66.795860,31.315189136,121.237900047,15.800663,1.833076,-2.310343,0.001502
51525,13224116,99321326,2020,11,10,7,38,44,0,-3.836441,-0.682967,9.724429,-0.003786,-0.005905,0.000340,0.405466,-0.417747,-66.793320,31.315188935,121.237900226,15.800644,1.810627,-2.279650,0.000061
51526,13223119,999627326,2020,11,10,7,38,43,0,,,,,,,,,,,,,,,
51527,13223119,999626233,2020,11,10,7,38,43,0,,,,,,,,,,,,,,,
51528,13224216,109320233,2020,11,10,7,38,44,0,-3.335582,-0.719003,9.751382,-0.005326,-0.014272,0.000761,0.402264,-0.427997,-66.793518,31.315188732,121.237900416,15.800673,1.788934,-2.250238,-0.000854
51529,13224316,119320233,2020,11,10,7,38,44,0,-3.520023,-0.860634,9.785708,-0.009020,0.010290,-0.000980,0.397171,-0.425425,-66.792038,31.315188442,121.237900683,15.800951,1.756996,-2.208491,-0.001212
51530,13224416,129320233,2020,11,10,7,38,44,0,-3.619394,-0.799631,9.829341,-0.004369,0.000464,-0.001155,0.395686,-0.421256,-66.793007,31.315188256,121.237900853,15.801295,1.734261,-2.178962,-0.001367
51531,13224516,139320233,2020,11,10,7,38,44,0,-3.373345,-0.870893,9.676062,0.000917,-0.029269,0.000469,0.393507,-0.432688,-66.792953,31.315188072,121.237901021,15.801613,1.710781,-2.150419,-0.002133
51532,13224616,149320233,2020,11,10,7,38,44,0,-3.441222,-0.868370,9.768494,-0.008890,0.002498,0.008348,0.390739,-0.438536,-66.789864,31.315187891,121.237901187,15.801936,1.689448,-2.122900,-0.002595
51533,13224716,159320233,2020,11,10,7,38,44,0,-3.606308,-0.699516,9.730305,0.002290,0.004280,0.002236,0.390944,-0.434767,-66.788597,31.315187713,121.237901350,15.802249,1.666511,-2.093420,-0.003308
51534,13224816,169320233,2020,11,10,7,38,44,0,-3.601044,-0.745236,9.822872,0.008761,-0.030254,-0.001302,0.392500,-0.442166,-66.786797,31.315187537,121.237901510,15.802557,1.643684,-2.062715,-0.003847
51535,13224916,179320233,2020,11,10,7,38,44,0,-3.096125,-0.765590,9.739203,-0.019939,-0.010435,0.006745,0.387509,-0.459816,-66.786987,31.315187364,121.237901669,15.802856,1.624780,-2.035880,-0.003315
51536,13225016,189320233,2020,11,10,7,38,44,0,-3.667520,-1.011345,9.925805,-0.001299,0.021911,0.001211,0.382930,-0.448037,-66.786171,31.315187193,121.237901825,15.803169,1.600222,-2.008242,-0.003255
51537,13225116,199320233,2020,11,10,7,38,44,0,-3.501904,-0.952186,9.820933,0.002203,-0.026052,0.003203,0.382888,-0.453991,-66.783936,31.315187025,121.237901979,15.803436,1.575397,-1.978885,-0.002587
51538,13225216,209320233,2020,11,10,7,38,44,0,-3.208142,-0.778373,9.730137,-0.000644,-0.034384,0.003935,0.384518,-0.477025,-66.782150,31.315186859,121.237902131,15.803737,1.554016,-1.951943,-0.002313
51539,13225316,219320233,2020,11,10,7,38,44,0,-3.399283,-0.698639,9.874623,-0.001377,0.014477,0.003860,0.382720,-0.475743,-66.779594,31.315186696,121.237902280,15.804042,1.533051,-1.924143,-0.002688
51540,13225416,229320233,2020,11,10,7,38,44,0,-3.660591,-0.747271,9.981545,-0.013709,-0.006302,0.011750,0.378326,-0.470735,-66.774933,31.315186535,121.237902427,15.804372,1.512180,-1.894195,-0.001031
51541,13225516,239320233,2020,11,10,7,38,44,0,-3.091611,-0.710011,9.812068,-0.004686,-0.056516,-0.003722,0.375214,-0.495355,-66.776390,31.315186377,121.237902572,15.804701,1.490072,-1.866144,-0.000620
51542,13225616,249320233,2020,11,10,7,38,44,0,-3.011307,-0.892013,9.565418,-0.005719,0.015021,0.003111,0.369243,-0.505577,-66.774338,31.315186221,121.237902715,15.804999,1.469690,-1.842656,-0.002777
51543,13225716,259320233,2020,11,10,7,38,44,0,-2.963534,-0.913752,9.865111,-0.011727,-0.002784,0.005092,0.363399,-0.500571,-66.770699,31.315186068,121.237902855,15.805257,1.448017,-1.817948,-0.002825
51544,13225816,269320233,2020,11,10,7,38,44,0,-3.282146,-0.733477,9.973692,-0.006053,-0.018671,0.008900,0.360047,-0.506046,-66.767288,31.315185916,121.237902994,15.805586,1.427573,-1.792302,-0.001222
51545,13225916,279320233,2020,11,10,7,38,44,0,-2.957094,-0.542297,9.663618,0.003728,-0.030044,-0.001115,0.359524,-0.526071,-66.766838,31.315185767,121.237903130,15.805843,1.407531,-1.765725,-0.001690
51546,13226016,289320233,2020,11,10,7,38,44,0,-3.014288,-0.573093,9.686190,-0.008646,-0.011897,0.007918,0.356537,-0.535343,-66.762878,31.315185621,121.237903265,15.806164,1.390204,-1.741006,-0.002755
51547,13226116,299320233,2020,11,10,7,38,44,0,-2.819577,-0.637191,9.959121,-0.014083,-0.012591,-0.003481,0.349673,-0.542984,-66.763664,31.315185476,121.237903397,15.806457,1.372085,-1.716549,-0.002816
51548,13226216,309320233,2020,11,10,7,38,44,0,-3.135747,-0.953970,9.853678,-0.014870,-0.008242,0.002951,0.341160,-0.549953,-66.762512,31.315185334,121.237903528,15.806770,1.351958,-1.692585,-0.001254
51549,13226316,319320233,2020,11,10,7,38,44,0,-2.853981,-0.715943,9.863681,0.012992,-0.032669,-0.007489,0.342665,-0.559644,-66.764755,31.315185194,121.237903656,15.807089,1.330003,-1.667479,-0.001344
51550,13226416,329320233,2020,11,10,7,38,44,0,-2.465028,-0.601523,9.808757,-0.001511,-0.058742,0.003224,0.344179,-0.590259,-66.764656,31.315185056,121.237903783,15.807371,1.314180,-1.646336,-0.000446
51551,13226516,339320233,2020,11,10,7,38,44,0,-2.504497,-0.535124,9.777557,0.000560,0.009836,0.002680,0.343479,-0.601239,-66.764389,31.315184920,121.237903907,15.807668,1.297743,-1.625569,-0.001335
51552,13226616,349320233,2020,11,10,7,38,44,0,-2.690664,-0.431141,9.985687,-0.003512,-0.018540,0.001163,0.344918,-0.601687,-66.762146,31.315184786,121.237904031,15.807944,1.281388,-1.602182,0.000123
51553,13225619,249626233,2020,11,10,7,38,44,0,,,,,,,,,,,,,,,
51554,13225619,249626139,2020,11,10,7,38,44,0,,,,,,,,,,,,,,,
51555,13226716,359320139,2020,11,10,7,38,44,0,-2.402416,-0.621264,9.752647,-0.004303,-0.035505,-0.001207,0.342975,-0.624389,-66.760979,31.315184654,121.237904152,15.808272,1.265765,-1.581769,0.000607
51556,13226816,369320139,2020,11,10,7,38,44,0,-2.419249,-0.725922,9.831327,-0.002943,-0.015742,-0.001273,0.340397,-0.638241,-66.761879,31.315184429,121.237904361,15.808721,1.235221,-1.545044,0.000491
51557,13226916,379320139,2020,11,10,7,38,44,0,-2.575672,-0.762911,9.928647,0.000075,0.008846,0.004076,0.339451,-0.637579,-66.762863,31.315184308,121.237904472,15.809152,1.217170,-1.524051,0.001892
51558,13227016,389320139,2020,11,10,7,38,44,0,-2.695500,-0.624167,9.917254,0.010610,-0.046350,-0.005229,0.343227,-0.652889,-66.764526,31.315184189,121.237904582,15.809606,1.197660,-1.500235,0.003495
51559,13227116,399320139,2020,11,10,7,38,44,0,-2.369981,-0.446550,9.759216,0.003650,-0.032136,0.002351,0.347021,-0.677319,-66.766098,31.315184072,121.237904690,15.810081,1.182195,-1.478285,0.003597
51560,13227216,409320139,2020,11,10,7,38,44,0,-2.393242,-0.580823,9.931290,-0.006075,-0.003473,0.007365,0.347873,-0.685995,-66.765518,31.315183958,121.237904796,15.810510,1.166052,-1.457111,0.004454
51561,13227316,419320139,2020,11,10,7,38,44,0,-2.703855,-0.675096,9.989890,0.002519,-0.004102,0.002759,0.347219,-0.689213,-66.764626,31.315183844,121.237904901,15.810950,1.148131,-1.435129,0.006237
51562,13227416,429320139,2020,11,10,7,38,44,0,-2.534752,-0.810991,9.864822,0.008611,-0.040956,-0.005004,0.349995,-0.706972,-66.767258,31.315183734,121.237905004,15.811418,1.128577,-1.412025,0.007962
51563,13227516,439320139,2020,11,10,7,38,44,0,-2.189362,-0.499804,9.857854,0.010971,-0.020885,0.001586,0.356564,-0.726199,-66.769661,31.315183624,121.237905105,15.811877,1.112280,-1.392754,0.008509
51564,13227616,449320139,2020,11,10,7,38,44,0,-2.524833,-0.538559,9.901573,0.005674,-0.010480,0.001191,0.359235,-0.732634,-66.769165,31.315183517,121.237905204,15.812385,1.095913,-1.370802,0.009965
51565,13227716,459320139,2020,11,10,7,38,44,0,-2.399574,-0.597812,10.007833,0.003649,-0.022754,0.004440,0.361400,-0.742882,-66.768333,31.315183411,121.237905302,15.812876,1.079481,-1.349231,0.011861
51566,13227816,469320139,2020,11,10,7,38,44,0,-2.345059,-0.659667,9.785430,0.006633,-0.033444,0.003081,0.364976,-0.760909,-66.767563,31.315183308,121.237905398,15.813430,1.062566,-1.328044,0.012684
51567,13227916,479320139,2020,11,10,7,38,44,0,-2.066219,-0.523622,9.926936,0.001141,-0.013082,0.002328,0.367878,-0.774310,-66.769089,31.315183206,121.237905492,15.813936,1.047270,-1.309378,0.013581
51568,13228016,489320139,2020,11,10,7,38,44,0,-2.392634,-0.717263,9.911147,0.006505,-0.000657,0.000159,0.368042,-0.776220,-66.768059,31.315183105,121.237905585,15.814440,1.030143,-1.289732,0.014782
51569,13228116,499320139,2020,11,10,7,38,44,0,-2.510525,-0.551598,9.868869,0.007493,-0.026388,0.005896,0.373300,-0.787085,-66.767487,31.315183007,121.237905676,15.814951,1.013030,-1.267649,0.016393
51570,13228216,509320139,2020,11,10,7,38,44,0,-2.167324,-0.494067,9.840560,0.005057,-0.025299,0.004793,0.376245,-0.805840,-66.767166,31.315182910,121.237905766,15.815467,0.997268,-1.247045,0.017015
51571,13228316,519320139,2020,11,10,7,38,44,0,-2.310612,-0.576539,9.926477,-0.000966,-0.006936,0.004960,0.376659,-0.814291,-66.765472,31.315182815,121.237905853,15.816013,0.981776,-1.227161,0.018358
51572,13228416,529320139,2020,11,10,7,38,44,0,-2.404179,-0.657469,10.055987,0.004857,-0.009367,0.006538,0.378197,-0.816266,-66.764687,31.315182722,121.237905940,15.816490,0.964605,-1.206274,0.020521
51573,13228516,539320139,2020,11,10,7,38,44,0,-2.343712,-0.558375,9.866662,0.004763,-0.030559,0.000482,0.381509,-0.829974,-66.764603,31.315182631,121.237906024,15.816988,0.947622,-1.185131,0.022043
51574,13228616,549320139,2020,11,10,7,38,44,0,-2.024106,-0.584449,9.858070,0.005884,-0.014451,0.001683,0.384319,-0.844576,-66.764839,31.315182541,121.237906107,15.817617,0.931876,-1.166294,0.022785
51575,13228716,559320139,2020,11,10,7,38,44,0,-2.279874,-0.527215,9.957909,0.003008,0.009232,0.003599,0.386814,-0.844501,-66.763397,31.315182453,121.237906188,15.818227,0.916909,-1.146901,0.024506
51576,13228816,569320139,2020,11,10,7,38,44,0,-2.568599,-0.592629,9.945687,0.002975,-0.008100,0.004622,0.389617,-0.844884,-66.761490,31.315182367,121.237906268,15.818797,0.900194,-1.124532,0.026503
51577,13228916,579320139,2020,11,10,7,38,44,0,-2.123067,-0.522223,9.833843,0.005040,-0.036027,0.000864,0.393460,-0.863795,-66.762024,31.315182282,121.237906346,15.819344,0.883780,-1.103885,0.027359
51578,13229016,589320139,2020,11,10,7,38,44,0,-2.208555,-0.527677,9.827883,0.003108,0.008173,0.001796,0.394991,-0.868278,-66.761414,31.315182200,121.237906423,15.819921,0.868789,-1.084983,0.027665
51579,13229116,599320139,2020,11,10,7,38,44,0,-2.335012,-0.597145,10.016557,0.004060,0.009841,0.002689,0.395565,-0.862886,-66.760933,31.315182119,121.237906497,15.820502,0.852460,-1.064440,0.029420
51580,13228119,499626139,2020,11,10,7,38,44,0,,,,,,,,,,,,,,,
51581,13228119,499626045,2020,11,10,7,38,44,0,,,,,,,,,,,,,,,
51582,13229216,609320045,2020,11,10,7,38,44,0,-2.547057,-0.605554,9.878943,0.012737,-0.019228,0.003839,0.398822,-0.866400,-66.759995,31.315182040,121.237906571,15.821108,0.835314,-1.042287,0.031005
51583,13229316,619320045,2020,11,10,7,38,44,0,-2.059856,-0.331386,9.867599,0.002273,-0.018790,0.001449,0.404194,-0.881236,-66.762093,31.315181906,121.237906697,15.821875,0.807901,-1.004071,0.032180
51584,13229416,629320045,2020,11,10,7,38,44,0,-2.322575,-0.692974,9.842539,0.004124,0.021771,0.005382,0.403019,-0.876852,-66.759644,31.315181840,121.237906761,15.822225,0.791288,-0.983446,0.031896
51585,13229516,639320045,2020,11,10,7,38,44,0,-2.395159,-0.559664,9.926474,0.004745,-0.000969,0.004188,0.405330,-0.872625,-66.759834,31.315181775,121.237906822,15.822596,0.774160,-0.961095,0.032940
51586,13229616,649321045,2020,11,10,7,38,44,0,-2.257875,-0.397642,9.888296,0.003410,-0.017253,0.000633,0.409358,-0.881212,-66.761620,31.315181712,121.237906883,15.822945,0.757657,-0.938483,0.033325
51587,13229716,659321045,2020,11,10,7,38,44,0,-2.131395,-0.477256,9.747788,0.004559,0.006101,-0.000949,0.411458,-0.887154,-66.763535,31.315181652,121.237906942,15.823317,0.742243,-0.917912,0.032701
51588,13229816,669321045,2020,11,10,7,38,44,0,-2.258133,-0.477240,9.866471,0.004769,0.014437,0.000677,0.413741,-0.880988,-66.764526,31.315181592,121.237906999,15.823693,0.726324,-0.896682,0.032776
51589,13229916,679321045,2020,11,10,7,38,44,0,-2.411983,-0.616011,9.788221,-0.001056,-0.007087,0.002799,0.413808,-0.881059,-66.764252,31.315181535,121.237907055,15.824064,0.709621,-0.874101,0.032710
51590,13230016,689321045,2020,11,10,7,38,44,0,-2.055442,-0.472629,9.769915,0.006508,-0.012182,-0.000735,0.416665,-0.889159,-66.766846,31.315181480,121.237907109,15.824440,0.693448,-0.853095,0.032081
51591,13230116,699321045,2020,11,10,7,38,44,0,-2.227853,-0.510342,9.839787,0.002963,0.015309,0.002686,0.417526,-0.885381,-66.767448,31.315181426,121.237907161,15.824802,0.677761,-0.832680,0.031277
51592,13230216,709321045,2020,11,10,7,38,44,0,-2.389452,-0.502618,9.844730,0.002240,0.008733,-0.002623,0.418299,-0.880161,-66.770302,31.315181374,121.237907212,15.825152,0.661361,-0.810251,0.031432
51593,13230316,719321045,2020,11,10,7,38,44,0,-2.383449,-0.464731,9.744009,0.003921,-0.012749,0.003035,0.420039,-0.885122,-66.772362,31.315181324,121.237907261,15.825505,0.644750,-0.787176,0.030890
51594,13230416,729321045,2020,11,10,7,38,44,0,-2.125233,-0.482280,9.682775,0.001194,-0.004084,-0.002152,0.420379,-0.891852,-66.775253,31.315181275,121.237907309,15.825825,0.629049,-0.765698,0.029329
51595,13230516,739321045,2020,11,10,7,38,44,0,-2.247700,-0.568776,9.818202,-0.001681,0.019657,0.002340,0.418512,-0.886807,-66.776604,31.315181229,121.237907355,15.826133,0.612869,-0.745332,0.028611
51596,13230616,749321045,2020,11,10,7,38,44,0,-2.392783,-0.512807,9.850798,0.000403,-0.001553,0.003562,0.418309,-0.883342,-66.777649,31.315181184,121.237907400,15.826464,0.595727,-0.722650,0.028653
51597,13230716,759321045,2020,11,10,7,38,44,0,-2.256864,-0.398100,9.681993,0.003731,-0.013019,-0.001273,0.420610,-0.890683,-66.780258,31.315181141,121.237907443,15.826772,0.579599,-0.700326,0.027517
51598,13230816,769321045,2020,11,10,7,38,44,0,-2.038923,-0.400511,9.657958,-0.002614,0.003558,-0.000092,0.420748,-0.896254,-66.782738,31.315181100,121.237907485,15.827076,0.565286,-0.679897,0.025759
51599,13230916,779321045,2020,11,10,7,38,44,0,-2.368966,-0.519138,9.841655,-0.006677,0.018897,0.002598,0.417854,-0.887108,-66.783134,31.315181060,121.237907525,15.827371,0.549349,-0.658266,0.024770
51600,13231016,789321045,2020,11,10,7,38,44,0,-2.404932,-0.614316,9.818535,-0.000769,-0.004840,0.002005,0.416434,-0.887016,-66.783051,31.315181023,121.237907563,15.827654,0.532251,-0.635646,0.024634
51601,13231116,799321045,2020,11,10,7,38,44,0,-2.217422,-0.511853,9.748212,0.001218,-0.015242,0.000278,0.417488,-0.897297,-66.785934,31.315180987,121.237907600,15.827929,0.515648,-0.613749,0.023767
51602,13231216,809321045,2020,11,10,7,38,44,0,-2.102772,-0.484279,9.772758,0.000084,0.008259,0.003549,0.417225,-0.900942,-66.787376,31.315180953,121.237907636,15.828234,0.500033,-0.593574,0.022619
51603,13231316,819321045,2020,11,10,7,38,44,0,-2.372829,-0.506392,9.901363,0.001133,0.007150,0.004771,0.416286,-0.895356,-66.786957,31.315180921,121.237907669,15.828494,0.484032,-0.571789,0.022608
51604,13231416,829321045,2020,11,10,7,38,44,0,-2.382778,-0.529181,9.806835,0.000537,-0.013864,0.003994,0.416155,-0.898823,-66.787804,31.315180890,121.237907701,15.828764,0.467335,-0.548823,0.022679
51605,13231516,839321045,2020,11,10,7,38,44,0,-2.039703,-0.455708,9.801367,0.001352,-0.014222,-0.000761,0.417284,-0.909339,-66.789993,31.315180862,121.237907732,15.829068,0.451560,-0.527934,0.022305
51606,13231616,849321045,2020,11,10,7,38,44,0,-2.210863,-0.610687,9.814928,-0.001132,0.012920,0.000312,0.415653,-0.908431,-66.790291,31.315180835,121.237907761,15.829306,0.435755,-0.507717,0.021719
51607,13230619,749626045,2020,11,10,7,38,44,0,,,,,,,,,,,,,,,
51608,13230619,749625952,2020,11,10,7,38,44,0,,,,,,,,,,,,,,,
51609,13231716,859320952,2020,11,10,7,38,44,0,-2.301929,-0.456633,9.936217,0.000309,0.003540,0.004623,0.416071,-0.905502,-66.790802,31.315180810,121.237907789,15.829551,0.419339,-0.486099,0.022352
51610,13231816,869320952,2020,11,10,7,38,44,0,-2.272336,-0.480630,9.807052,0.005824,-0.017789,-0.000210,0.417099,-0.912975,-66.791435,31.315180763,121.237907837,15.829770,0.389956,-0.447426,0.022192
